,headline,is_sarcastic
365,Human Remains Found During Search For Missing Idaho Children,0
366,N.J. Prison Guard Suspended For Mocking George Floyd's Death At Racism Protest,0
367,Colbert Imagines Trump Attack On ‘Radical Lefty’ Jesus In Scathing Monologue,0
368,Jim Gaffigan Rips 'Horrible Heartless Fool' Trump For Attack On Protester Shoved By Cops,0
369,Anderson Cooper Moved To Tears During Interview With Cornel West About Racial Justice,0
370,"Widespread Face Mask Use Could Help Prevent A Second Wave Of Coronavirus, Study Finds",0
371,Florida Police Group President Suspended Over 'Despicable' Facebook Posts,0
372,Sean Hannity Claims Trump Is Also A Victim Of Crooked Cops: ‘It’s Horrific’,0
373,World’s Largest Movie Theater Chain Plans To Reopen ‘Almost All’ U.S. Theaters In July,0
374,New York Legislature Votes To Repeal Law Shielding Police Disciplinary Records,0
375,"After Backlash, L.A. Pride Withdraws From Black Lives Matter Solidarity March",0
376,Mark Cuban: White People 'Get Defensive' When Discussing White Privilege,0
377,Police Violence Videos Thwarting Officers Attempts To Control Narrative,0
378,"‘Worst Nightmare’ Coronavirus Pandemic Far From Over, Fauci Warns",0
379,"Many Police Aren’t Wearing Masks, Posing Yet Another Risk To Protesters In A Pandemic",0
380,"Sybrina Fulton, Trayvon Martin's Mother, Qualifies To Run For Public Office",0
381,NY Police Union Boss Demands Respect For Officers After Brutal Protest Crackdowns,0
382,5 Actions You Should Take Now If You Think You'll Lose Your Job,0
383,NHK Apologizes For Clip Attempting To Explain Black Lives Matter Protests To A Japanese Audience,0
384,Yosemite National Park To Reopen This Week,0
385,Extremely Long Lines At Georgia Polling Places Lead To Claims Of Voter Suppression,0
386,Sen. Susan Collins Loses Endorsement Of Major Gun Control Group,0
387,George Floyd To Be Laid To Rest In Houston,0
388,"Black Man's Death In Police Custody Was Filmed For 'Live PD,' Prosecutor Says",0
389,"Provincetown, Long A Haven For Outsiders, Debates How Wide To Open Its Doors This Summer",0
390,Trump Floats Conspiracy That 75-Year-Old Buffalo Protester Pushed By Police Was 'A Set Up',0
391,Progressive Charles Booker Unveils First Big Ad Buy In Race To Oust Mitch McConnell,0
392,Portland Police Chief Resigns Amid Anti-Racism Protests,0
393,"Jerry Falwell Jr. Apologizes For Blackface ‘Joke’ After Staff, Alumni Revolt",0
394,U.S. Navy Test Shows 60% Of Carrier Crew Have Coronavirus Antibodies,0
395,IBM To End Facial Recognition Business And Oppose Use For Surveillance By Police,0
396,Can He Do It? Rocky The Backyard Squirrel Attempts High-Wire Act For A Peanut,0
397,Tucker Carlson Stuns Twitter Users With 'Most Racist' Thing He's Ever Said,0
398,Pointer Sisters Singer Bonnie Pointer Dies,0
399,Daniel Radcliffe Has Blunt Fact-Check For J.K. Rowling After Anti-Trans Tweets,0
400,Minnesota Officers Acknowledge Slashing Tires At Minneapolis Protest,0
401,Virginia Man Who Drove Truck Into Protest Says He's A White Supremacist: Prosecutor,0
402,U.S. Economy Entered Recession In February: Economists,0
403,Unconditional Bail For Former Minneapolis Cop Derek Chauvin Set At $1.25 Million,0
404,"Democrats Unveil Police Reform Overhaul, Kneel At Capitol To Honor George Floyd",0
405,Push To Reform U.S. Police Intensifies Ahead Of George Floyd Funeral,0
406,Treasure Chest Hidden In New Mexico Wilderness Finally Found,0
407,Why I Protest,0
408,Houston To Hold 6-Hour Public Viewing Of George Floyd's Casket,0
409,"CrossFit CEO's George Floyd Tweets Prompt Sponsor, Gym Exodus",0
410,"Man Drives Car At Seattle Protesters, Shoots Bystander",0
411,'S**thole' Countries Have Handled The Coronavirus Better Than The United States,0
412,'Food Apartheid In This Country Didn’t Just Happen. It Happened By Design.',0
413,John Oliver Expertly Disarms Right-Wing Talking Points Over 'Defund The Police',0
414,Tropical Storm Cristobal Weakens But Flood Threat Persists,0
415,George Conway Gets Twitter Users To Offer Trump Some All-Too-Honest New Slogans,0
416,Eerie Golden Gate Bridge ‘Music’ Fills San Francisco After Railing Replacement,0
417,Ex-MLB All-Star Torii Hunter Names City He'd Never Play For Due To Racist Abuse,0
418,Mitt Romney Joins Black Lives Matter Protesters Marching Toward White House,0
419,New York Mayor Bill De Blasio Unveils Proposed Police Reforms Amid Nationwide Protests,0
420,"AG Barr Defends Force Against D.C. Protesters, Says 'They Were Not Peaceful'",0
421,New York Times Opinion Chief James Bennet Out After 'Send In The Troops' Op-Ed,0
422,Ben Carson Echoes Trump Administration's Ignorant Response To Kneeling Protests,0
423,Attorney General Bill Barr Denies Nation's Police Are Systemically Racist,0
424,Trump Orders Withdrawal Of National Guard In D.C. As Anti-Racism Protests Continue,0
425,New York City Curfew Lifts Early Following Peaceful Protests,0
426,Tropical Storm Cristobal Draws Closer To U.S. Gulf Coast,0
427,Protesters Topple Confederate Statue In Virginia Capital,0
428,"Philadelphia Inquirer's Top Editor Resigns After 'Buildings Matter, Too' Headline",0
429,America Has Tried And Failed To Explain Its Racism To The World,0
430,Around The World: Black Lives Matter,0
431,Protest Records Show Scant Evidence Of Trump's Bogus Antifa Claims,0
432,Pittsburgh Journalists And Mayor Support Black Reporter Pulled From Covering Protests,0
433,LAPD Accused Of Shooting Man In Wheelchair In The Face With Rubber Bullets,0
434,Farms Have Killed Off Millions Of Animals As Supply Chains Break. But These Hens Made It Out.,0
435,Marine Corps Bans Confederate Flag From Public Display,0
436,Buffalo Cops Who Knocked Peaceful Protester To The Ground Charged,0
437,Banksy's New Anti-Racism Artwork Sets Fire To The American Flag,0
438,The Fight To Fix Policing Starts At The City Council,0
439,How Asian Americans Are Reckoning With Anti-Blackness In Their Families,0
440,Justin Trudeau Takes A Knee During Anti-Racism Protest,0
441,Stephen Colbert Puts Savage New Spin On 'TGIF' For The Trump Era,0
442,Ex-Defense Secretary: White House ‘Leading Us Down The Trail Toward A Dictatorship',0
443,Ivanka Trump Gets Blunt Reminder Of Her Own Complicity After ‘Free Speech’ Call,0
444,Police Critics Secure Some Gains In 11th Day Of Racial Justice Protests,0
445,Biden Formally Secures Democratic Presidential Nomination,0
446,Black Lives Matter Has Been Doing The Work To 'Defund The Police' For Years,0
447,Trump Demeans Female Black Reporter As She Challenges Him On Black Unemployment,0
448,Zuckerberg Says He'll Review Policies That Allowed Trump's Inflammatory Post,0
449,Twitter Locks Account That Posts Trump's Tweets Verbatim After Less Than 3 Days,0
450,12 Amazing Photos You Missed This Week,0
451,"Nashville's 10,000-Person Protest Was Organized By Teen Girls",0
452,Twitter Users Point Out Hypocrisy Of Trump’s ‘No Kneeling’ Tweets About Protesting,0
453,GOP Senate Candidate Warns America Is 'Up Against Multiculturalism',0
454,Buffalo Cops Resign From Special Team En Masse In Solidarity With Suspended Officers,0
455,Dolphins in the Louisiana Bayou Keep Dying. A Reconstruction Plan Might Make It Worse.,0
456,Trump's Presidency Is Reaping What His White Grievance Politics Sowed,0
457,Ithaca Could Be The First U.S. City To Move Forward On Canceling Rent,0
458,John Kelly Slams Trump's Ethics: 'We Need To Look Harder At Who We Elect',0
459,Trump’s Occupation Of D.C. Fuels Calls For Statehood,0
460,DC Mayor Has 'Black Lives Matter' Painted On Street Leading To White House,0
461,Minneapolis Agrees To Ban Police Chokeholds After George Floyd's Death,0
462,"Scorning Extinction Crisis, Trump Opens East Coast Marine Monument To Commercial Fishing",0
463,The 15% Pledge Asked 10 Big Retailers To Support Black Businesses. None Signed Up.,0
464,Street Artist Honors Protesters With Nina Simone's Iconic Quote About Freedom,0
465,"U.S. Unemployment Declines To 13.3%, Diverging From Expert Predictions",0
466,Using Tear Gas On Protesters May Worsen Coronavirus Spread,0
467,"Trump Takes Vindictive Swipe At GOP Senator Opposing Him, Endorses Anyone ‘Good Or Bad’",0
468,States Have Put 54 New Restrictions On Peaceful Protests Since Ferguson,0
469,The Police Have Shown Their True Colors,0
470,Colbert Exposes The ‘Shockingly Brutal’ Tactics Police Use On Protesters,0
471,Retired General Spots Exact Moment The American Experiment Started To Crumble,0
472,'We Have No Choice': Minneapolis City Council President Wants To 'Dismantle' The Police,0
473,Trump Campaign’s Plea For Video Messages To Celebrate President’s Birthday Backfires,0
474,Beach Boys Legend Brian Wilson Shares Stirring New Take On 'Love And Mercy',0
475,Seth Meyers Issues Blunt Reminder To NYT Over Tom Cotton's ‘Fascist' Op-Ed,0
476,Trump Shares Letter Saying White House Protesters Are 'Terrorists',0
477,"Civil Rights Groups Sue Trump, Barr After Violent Dispersal Of Protesters Outside White House",0
478,Law Enforcement Seizes Masks Meant To Protect Anti-Racist Protesters From COVID-19,0
479,John Kelly Defends Jim Mattis Against 'Nasty' Trump Twitter Attack,0
480,Rev. Al Sharpton Slams Trump: 'We Cannot Use Bibles As A Prop',0
481,Republicans Prove They Can Focus During A Pandemic... On Confirming Judges,0
482,"Esper Reverses Course Again, Orders Troops Out Of D.C.",0
483,"‘The Pandemic Of Racism’ Killed George Floyd, Says Family Attorney At Memorial",0
484,Al Sharpton Announces March On Washington In August,0
485,YouTuber Jake Paul Charged With Trespassing In Looted Arizona Mall,0
486,Food Pantries Struggle To Feed The Hungry Amid Protests. Here’s How You Can Help.,0
487,2020 Isn't 1968 And Donald Trump Isn't Richard Nixon,0
488,Study Authors Retract Influential Lancet Hydroxychloroquine Article,0
489,California Cop Fatally Shoots Kneeling 22-Year-Old After Mistaking Hammer For Gun,0
490,Laura Ingraham's Thoughts On LeBron James And Drew Brees Are Different For Some Reason,0
491,"Trump To Sign Sweeping Order To Expedite Energy, Infrastructure Projects",0
492,Man Charged In Ahmaud Arbery Murder Allegedly Used Racist Slur As Victim Lay Dying,0
493,Man Faked Wife’s Disappearance So She’d Avoid Prison: Police,0
494,"Inmate In Brooklyn's Federal Jail Dies After Being Pepper-Sprayed, Removed From Cell",0
495,"Amy Cooper, Who Falsely Accused Black Man In Central Park, Gets Dog Back",0
496,"The ‘Surreal, Beautiful’ Moment Protesters Sang ‘Lean On Me’ Outside The White House",0
497,Obama Photographer Takes Not-So-Subtle Swipe At Donald Trump's Bible Stunt,0
498,Nearly 1.9 Million Sought Unemployment Aid Last Week,0
499,Philadelphia Inquirer Apologizes For ‘Deeply Offensive’ Headline On Protests Column,0
500,"3 Men With Right-Wing Extremist Ties Plotted To Terrorize Vegas Protests, Prosecutors Say",0
501,"More Than 10,000 People Reportedly Arrested At U.S. Protests",0
502,Colbert Taunts ‘Full Of Crap’ Trump With A Scathing Comparison,0
503,California Gov. Newsom Likes To ‘Go Big’ But Doesn’t Always Deliver,0
504,"Dwayne Johnson: Our Country Is Down On Its Knees, Where Is Our Leader?",0
505,Meghan Markle Addresses Death Of George Floyd In Heartfelt Graduation Address,0
506,Texas Lt. Gov: Racism Won’t Stop Until We ‘Accept Jesus Christ’,0
507,Anderson Cooper Dismantles Kayleigh McEnany’s ‘Like Churchill’ Defense Of Trump,0
508,NYPD Uses Aggressive Tactics On Peaceful Demonstrators Out After Curfew,0
509,George Conway's Group Says 'Coward' Trump Just 'Became What We Always Feared',0
510,32 Powerful Signs From Anti-Racism Protests Around The World,0
511,Obama Offers Further Support Of Anti-Racism Protests: 'I'm Proud Of You Guys',0
512,"As Congress Tries To Reform Policing, Democrats Face Classic Legislative Dilemmas",0
513,Virginia To Take Down Robert E. Lee Statue,0
514,'Appalled' Jim Mattis Says Trump Has Divided The Nation,0
515,Jimmy Carter: Powerful People Must Say 'No More' To Racist Justice System,0
516,Scientists Learn How Tiny Critters Make Ocean 'Snot Palaces',0
517,Trump Defends Church Photo Op: ‘I Think It Was Very Symbolic’,0
518,Republicans Push 'Return To Work Bonus' As Alternative To Unemployment,0
519,Snapchat Says It Is No Longer Promoting Trump's Account,0
520,"He Opened His Door to Over 70 Protesters, Protecting Them From Police",0
521,D.C. National Guard To Investigate Helicopter's 'Show Of Force' Against Protesters,0
522,NFL QB: Drew Brees: 'I Will Never Agree With Anybody Disrespecting The Flag',0
523,Army: Defense Secretary Reverses Plan To Send Active-Duty Troops Home,0
524,George Floyd's Son Visits Site Where Father Was Killed: 'We Want Justice',0
525,Trump Brutally Mocked For Saying He Went To Bunker Just To Inspect It,0
526,Philadelphia Removes Controversial Statue Of Ex-Mayor Frank Rizzo After Protests,0
527,ACLU Files Class-Action Lawsuit To Protect Journalists 'Targeted' By Police,0
528,Trump Claims He Went To White House Bunker During Protests 'For An Inspection',0
529,Defense Secretary: 'I Do Not Support Invoking The Insurrection Act',0
530,NBC Reporter Jo Ling Kent Hit By Police Flash-Bang Grenade In Seattle,0
531,A Dystopian Display In D.C.,0
532,Video Of Keke Palmer Urging Armed National Guard To 'March With Us' Goes Viral,0
533,"Pentagon Adviser Resigns, Slams Defense Secretary Esper Over Trump Photo-Op",0
534,Cory Booker Asks A Pointed Question Over And Over In Senate Speech Against Racism,0
535,LA Protesters Detained In Cruelly Ironic Location,0
536,Washington Post Editorial Issues Dire Warning To Trump Aides 'Enabling His Incitement',0
537,Late Show Hosts Rain Fire And Brimstone On Trump’s Bible Photo Op,0
538,"New Yorkers Said ‘F**k The Police,’ So The Police Rioted",0
539,GOP Group Scorches Trump On Fox News With Call To End His 'American Carnage',0
540,Tiffany Trump Joins Blackout Tuesday Campaign On Instagram,0
541,Symbol In The Sky? Largest Free-Flying American Flag Torn To Shreds By Storm,0
542,"Police Shove, Make AP Journalists Stop Covering New York Protest",0
543,Justin Trudeau Pauses For A Very Long Time Before Answering Question About Trump,0
544,Former Joint Chiefs Chairman Sounds Off On Trump: 'I Cannot Remain Silent’,0
545,Warren Calls For DOJ Probe Amid Reports Attorney General Ordered Protesters Removed,0
546,Houston Police Chief Rips Trump’s Violent Rhetoric: 'Keep Your Mouth Shut',0
547,Brit Hume Slams Biden’s Call For Racial Justice As ‘Black Grievance Politics’,0
548,L.A. Residents Flood Zoom Meeting With Calls For LAPD Chief To Resign,0
549,Chilling Image Of Masked Soldiers Blocking Lincoln Memorial Draws Outcry Online,0
550,Trump Called In The Military To Scare Anti-Racist Protesters. They Showed Up Anyway.,0
551,Gianforte Wins In Montana's All-Mail Republican Governor Primary,0
552,Retired St. Louis Police Captain Killed Amid Unrest,0
553,"Even Pat Robertson Is Turning On Trump: 'You Just Don't Do That, Mr. President'",0
554,Defense Secretary Says He 'Didn't Know' He Was Going With Trump To Photo-Op,0
555,"White People, Stop Quoting MLK To Police How Black People Protest",0
556,Louisville Barbecue Chef Killed Amid Protests Leaves 'Great Legend Behind',0
557,Trump Says RNC Will Pull Convention From North Carolina,0
558,Zuckerberg Says Trump's Inflammatory Facebook Post Doesn't Incite Harm: Report,0
559,Eric Reid Rips NFL Teams For Posting Black Squares On Twitter: 'Hypocrisy',0
560,The Militarization Of Local Police Has Been Decades In The Making,0
561,NFL Team Named For Racial Slur Gets Dragged For Blackout Tuesday Tweet,0
562,How People Are Protesting On The Streets After George Floyd's Death,0
563,"George W. Bush: George Floyd's Death Means It's Time To Listen, Not Lecture",0
564,Former Minneapolis Mayor: Democrats ‘Shouldn’t Be Afraid’ Of Police Unions,0
565,"North Carolina Dog Didn't Have Coronavirus After All, Officials Say",0
566,22 Weird Father's Day Gifts Your Dad Wants More Than What You Plan To Give Him,0
567,D.C. Man Who Opened Door To Protesters: I Hope My Son Grows Up To Be Like Them,0
568,Meghan McCain Claims Neighborhood Is 'War Zone' And Gets Owned By Neighbor,0
569,Big Oil Wanted Changes To Worker Safety Rule. Emails Show Trump Official ‘Agreed.’,0
570,Minnesota Files Civil Rights Charge Against Police In George Floyd's Death,0
571,Boxer Floyd Mayweather To Pay For George Floyd's Funeral,0
